Chave,C2_PRODUTO,C2_XDESCP,C2_QUANT,C2_DATPRI,C2_DATPRF,D4_COD,D4_QTDEORI,Soma de D4_QUANT,D4_XQFALFI,D4_XQTRANS
03319901001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF714           ,1,1,1,0
03319901001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03319901002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03319901009,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03320001001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03320001001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF714           ,1,1,1,0
03320001001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03320001002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03320001010,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03320101001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03320101001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03320101002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03320101009,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03320201001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03320201001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03320201001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03320201002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03320201010,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03320301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03320301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03320301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03320301002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03320301009,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03320401001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,DB2270          ,1,1,1,0
03320401001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03320401001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03320401001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03320401002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03320401010,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03320501001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,DB2270          ,1,1,1,0
03320501001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03320501001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03320501001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03320501002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03320501009,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03320601001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,DB2270          ,1,1,1,0
03320601001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03320601001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF714           ,1,1,1,0
03320601001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03320601001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03320601002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03320601010,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03320701001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,DB2270          ,1,1,1,0
03320701001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03320701001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF714           ,1,1,1,0
03320701001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03320701001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03320701002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03320701009,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03320801001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,DB2270          ,1,1,1,0
03320801001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03320801001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF714           ,1,1,1,0
03320801001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03320801001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03320801002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03320801011,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03320901001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF714           ,1,1,1,0
03320901001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03320901001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03320901002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260221,KF828U          ,1,1,1,0
03320901010,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260221,KF712           ,1,1,1,0
03320901014,SC171           ,> PRATO (PIC),1,20260221,20260221,DA7514          ,1,1,1,0
03321001001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,DB2270          ,1,1,1,0
03321001001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF714           ,1,1,1,0
03321001001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03321001001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03321001002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260221,KF828U          ,1,1,1,0
03321001011,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260221,KF712           ,1,1,1,0
03321001015,SC171           ,> PRATO (PIC),1,20260221,20260221,DA7514          ,1,1,1,0
03321101001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF714           ,1,1,1,0
03321101001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03321101001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03321101002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260221,KF828U          ,1,1,1,0
03321101010,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260221,KF712           ,1,1,1,0
03321101014,SC171           ,> PRATO (PIC),1,20260221,20260221,DA7514          ,1,1,1,0
03323301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,DB2228          ,1,1,1,0
03323301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,DB2270          ,1,1,1,0
03323301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,DB3041          ,1,1,1,0
03323301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF664-03        ,1,1,1,0
03323301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03323301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF714           ,1,1,1,0
03323301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03323301001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03323301002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03323301011,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03323301015,SC171           ,> PRATO (PIC),1,20260221,20260301,DA7514          ,1,1,1,0
03323401001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,DB2270          ,1,1,1,0
03323401001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF713-01        ,1,1,1,0
03323401001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,KF714           ,1,1,1,0
03323401001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA2630          ,2,2,2,0
03323401001,MFX149NM220     ,MAXIFORM PICCOLINA - MAQUINA FORMADORA/RECHEADORA - NR12                                  ,1,20260221,20260301,NA3108          ,1,1,1,0
03323401002,CM623           ,SISTEMA RECHEIO SEM FUNIL (DA6989)                          ,1,20260221,20260301,KF828U          ,1,1,1,0
03323401010,DB2214          ,CONJUNTO SOBE DESCE  MOTORIZACAO DC                         ,1,20260221,20260301,KF712           ,1,1,1,0
03324501001,PR0152          ,PAINEL ELETRICO TUBO 3.0 - NR12 (DA1303)                                                  ,1,20260221,20260301,DA1302          ,1,1,1,0
03324501001,PR0152          ,PAINEL ELETRICO TUBO 3.0 - NR12 (DA1303)                                                  ,1,20260221,20260301,DA5238          ,1,1,1,0
03324501001,PR0152          ,PAINEL ELETRICO TUBO 3.0 - NR12 (DA1303)                                                  ,1,20260221,20260301,SERV-PR0152     ,1,1,1,0
03324601001,MFX003NM220     ,MAXIFORM TUBO - MAQUINA FORMADORA DE DOCES                                                ,1,20260221,20260301,15204           ,1,1,1,0
03324601001,MFX003NM220     ,MAXIFORM TUBO - MAQUINA FORMADORA DE DOCES                                                ,1,20260221,20260301,15205           ,2,2,2,0
03324601001,MFX003NM220     ,MAXIFORM TUBO - MAQUINA FORMADORA DE DOCES                                                ,1,20260221,20260301,15451           ,1,1,1,0
03324601001,MFX003NM220     ,MAXIFORM TUBO - MAQUINA FORMADORA DE DOCES                                                ,1,20260221,20260301,25004           ,1,1,1,0
03324601001,MFX003NM220     ,MAXIFORM TUBO - MAQUINA FORMADORA DE DOCES                                                ,1,20260221,20260301,25005           ,1,1,1,0
03324601001,MFX003NM220     ,MAXIFORM TUBO - MAQUINA FORMADORA DE DOCES                                                ,1,20260221,20260301,DA0830          ,1,1,1,0
03324601001,MFX003NM220     ,MAXIFORM TUBO - MAQUINA FORMADORA DE DOCES                                                ,1,20260221,20260301,DA0955          ,2,2,2,0
03324601001,MFX003NM220     ,MAXIFORM TUBO - MAQUINA FORMADORA DE DOCES                                                ,1,20260221,20260301,DA0962          ,1,1,1,0
03324601001,MFX003NM220     ,MAXIFORM TUBO - MAQUINA FORMADORA DE DOCES                                                ,1,20260221,20260301,DA0966          ,1,1,1,0
03324601001,MFX003NM220     ,MAXIFORM TUBO - MAQUINA FORMADORA DE DOCES                                                ,1,20260221,20260301,DA0967          ,1,1,1,0
